SYMBOL,OPEN,LOW,HIGH,CLOSE,LAST,TOTTRDQTY,TOTTRDVAL,TOTALTRADES,SERIES,TIMESTAMP,ISIN
VOLTAMP,2662.55,2565,2669,2596.4,2610,24433,63602371.4,3856,EQ,2022-10-13,INE540H01012
VOLTAS,870.7,863,876.55,873.9,873,431376,375320245.9,11055,EQ,2022-10-13,INE226A01021
VRLLOG,605.9,586,605.9,587.55,588.9,91615,54172972.5,6680,EQ,2022-10-13,INE366I01010
VSSL,252.3,247.25,253.5,250.55,252.95,7917,1979782.75,499,EQ,2022-10-13,INE050M01012
VSTIND,3287,3208.95,3323.55,3241.85,3265.5,4450,14581845.6,1559,EQ,2022-10-13,INE710A01016
VSTTILLERS,2198.9,2166,2255.85,2183.65,2185,9256,20556468.2,3173,EQ,2022-10-13,INE764D01017
VTL,349,347,356,351.95,351.25,248458,87282671.45,8851,EQ,2022-10-13,INE825A01020
WABAG,263,260.2,266.35,261.9,263.6,61636,16178468.85,2839,EQ,2022-10-13,INE956G01038
WALCHANNAG,56.65,55.8,58.9,56.3,56.1,69441,3915398.05,312,BE,2022-10-13,INE711A01022
WANBURY,66.5,66.4,69.9,67.05,66.6,6064,407872.2,56,BE,2022-10-13,INE107F01022
WATERBASE,81.1,79.05,81.1,79.6,79.75,24235,1936145.35,428,EQ,2022-10-13,INE054C01015
WEALTH,254.75,246,269.85,248.5,246,486,127151.05,106,EQ,2022-10-13,INE658T01017
WEBELSOLAR,97.5,95,97.5,95.85,95.95,67469,6486669.65,1324,EQ,2022-10-13,INE855C01015
WEIZMANIND,87.75,83.3,87.75,85,85,14398,1233321.3,325,EQ,2022-10-13,INE080A01014
WELCORP,244,236.55,250.05,241.65,241.35,1331677,321821937.1,24673,EQ,2022-10-13,INE191B01025
WELENT,127.15,124.2,128,124.6,124.9,99171,12426877,2212,EQ,2022-10-13,INE625G01013
WELINV,291.9,282.3,293.55,283.7,282.65,153,43758.15,34,EQ,2022-10-13,INE389K01018
WELSPUNIND,75.75,75.5,77.5,76.9,76.6,494629,37827382.2,5533,EQ,2022-10-13,INE192B01031
WENDT,7750,7570.55,7790.95,7661.75,7630.55,381,2909080.8,160,EQ,2022-10-13,INE274C01019
WESTLIFE,718.75,713,726.55,721.55,717.9,169980,122641963.4,9203,EQ,2022-10-13,INE274F01020
WEWIN,48.9,44.75,49.35,47.25,48,5898,286787.9,46,BE,2022-10-13,INE082W01014
WFL,173.05,166.55,174.95,172.95,174.95,2685,459005.5,208,EQ,2022-10-13,INE02WG01016
WHEELS,605.2,605.2,619.85,618.6,619.85,3197,1964111.65,285,EQ,2022-10-13,INE715A01015
WHIRLPOOL,1582.5,1570.5,1603.45,1579.5,1581.45,108208,171103751.1,5294,EQ,2022-10-13,INE716A01013
WILLAMAGOR,24.9,24.9,24.9,24.9,24.9,17,423.3,2,BE,2022-10-13,INE210A01017
WINDLAS,232.3,227.1,233.15,230.1,230.5,27308,6288984.25,1198,EQ,2022-10-13,INE0H5O01029
WINDMACHIN,36.55,35.5,38,36.35,36.25,125907,4625224.5,881,EQ,2022-10-13,INE052A01021
WINPRO,5.75,5.25,5.75,5.35,5.35,483295,2641879.75,414,EQ,2022-10-13,INE974C01022
WIPL,112.55,109.85,113.05,113.05,113.05,12659,1425769.35,163,BE,2022-10-13,INE215F01023
WIPRO,387,378.1,392.35,379.1,379.6,42448106,16252222825,618958,EQ,2022-10-13,INE075A01022
WOCKPHARMA,244,239.4,246.05,241.1,241.55,325191,78725547.5,8646,EQ,2022-10-13,INE049B01025
WONDERLA,364.4,363,375.5,372.05,372.25,137056,50699640.4,10225,EQ,2022-10-13,INE066O01014
WORTH,123,119.2,123,119.8,119.2,13039,1568993.25,341,EQ,2022-10-13,INE196Y01018
WSTCSTPAPR,521.7,515.75,533.1,529.1,527,183045,95764421.75,9811,EQ,2022-10-13,INE976A01021
XCHANGING,78.9,76.6,84.8,83.1,82.65,545160,44898131.65,7372,EQ,2022-10-13,INE692G01013
XELPMOC,178.45,169.6,179,171.25,171,17004,2935472.25,695,EQ,2022-10-13,INE01P501012
XPROINDIA,717.45,685,717.45,688,693,14956,10358811,1136,EQ,2022-10-13,INE445C01015
YAARI,35.4,34.8,35.6,35.25,35.5,41365,1454889,494,EQ,2022-10-13,INE126M01010
YESBANK,15.95,15.6,16,15.8,15.8,38929298,614207566.3,44072,EQ,2022-10-13,INE528G01035
YUKEN,514,511.6,527.05,520.85,517.8,3493,1808177.3,240,EQ,2022-10-13,INE384C01016
ZEEL,269.4,266,275.35,273.15,272.6,14644033,3969010170,91294,EQ,2022-10-13,INE256A01028
ZEELEARN,7.2,7.05,7.3,7.1,7.05,285925,2037320.35,577,EQ,2022-10-13,INE565L01011
ZEEMEDIA,16.95,16.35,17.2,16.55,16.7,623345,10325523.2,1128,BE,2022-10-13,INE966H01019
ZENITHEXPO,136.95,117.95,136.95,136.95,136.95,130297,17222759.95,3100,EQ,2022-10-13,INE058B01018
ZENITHSTL,5.6,5.35,5.6,5.4,5.45,154184,837670.95,394,EQ,2022-10-13,INE318D01020
ZENSARTECH,221.45,215.6,222.95,218.3,218.5,474599,103843327.2,14116,EQ,2022-10-13,INE520A01027
ZENTEC,198.15,194.05,198.5,196.4,196,128269,25147467.85,3868,EQ,2022-10-13,INE251B01027
ZFCVINDIA,10800,10480,10924.05,10583.25,10500,10659,114080528.3,3987,EQ,2022-10-13,INE342J01019
ZODIAC,151,143.15,151.95,144.45,144.7,22475,3278438.7,979,EQ,2022-10-13,INE761Y01019
ZODIACLOTH,93.95,92,94,92.8,92.25,4595,426215.75,119,EQ,2022-10-13,INE206B01013
ZOMATO,64.1,61,64.65,61.25,61.7,73750800,4606351987,132130,EQ,2022-10-13,INE758T01015
ZOTA,284.35,277,284.4,278.35,278,11458,3205932.3,651,EQ,2022-10-13,INE358U01012
ZUARI,178.4,175.5,188.9,187,186.3,256519,47151326.75,4693,EQ,2022-10-13,INE840M01016
ZUARIIND,165.6,163.85,168.7,166.2,167,33839,5618621.5,1273,EQ,2022-10-13,INE217A01012
ZYDUSLIFE,420.6,412.9,423.7,414.75,415.6,612113,255363764.4,13615,EQ,2022-10-13,INE010B01027
ZYDUSWELL,1769,1725,1769,1734.75,1727.05,25738,44788060.25,5266,EQ,2022-10-13,INE768C01010
